root_positions,score
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.126129150390625, 0.143585205078125, 0.20489501953125, 0.2324676513671875, 0.3360443115234375, 0.3522491455078125, 0.414886474609375, 0.4539337158203125, 0.5205841064453125, 0.5681304931640625, 0.60406494140625, 0.6663818359375, 0.77191162109375, 0.79644775390625, 0.8531646728515625, 0.8831939697265625, 0.909332275390625, 0.912933349609375, 0.926025390625]",2.864588749408722
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1237640380859375, 0.1262054443359375, 0.16070556640625, 0.240875244140625, 0.3002471923828125, 0.3812713623046875, 0.4219512939453125, 0.4937744140625, 0.5690155029296875, 0.590240478515625, 0.641632080078125, 0.71826171875, 0.7194671630859375, 0.7322998046875, 0.788604736328125, 0.8054656982421875, 0.816162109375, 0.8325042724609375, 0.935089111328125]",2.4418601870536802
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1580963134765625, 0.1603851318359375, 0.1754608154296875, 0.20489501953125, 0.233795166015625, 0.23590087890625, 0.240875244140625, 0.2428131103515625, 0.34332275390625, 0.3873748779296875, 0.535552978515625, 0.6320037841796875, 0.6599884033203125, 0.6633148193359375, 0.70806884765625, 0.73431396484375, 0.834014892578125, 0.9802398681640625, 0.99224853515625]",2.2927757978439334
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
"[0.0, 0.1785736083984375, 0.2536468505859375, 0.274017333984375, 0.2858123779296875, 0.372344970703125, 0.465789794921875, 0.489044189453125, 0.51080322265625, 0.569854736328125, 0.58221435546875, 0.635040283203125, 0.6625213623046875, 0.6932220458984375, 0.6949615478515625, 0.7573699951171875, 0.857879638671875, 0.92327880859375, 0.926483154296875, 0.9781036376953125]",2.2579665064811705
